file_name,project_name,Skip_Ansible_Lint,Local_Only_Test,Assertion_Roulette,External_Dependency,No_ENV_CleanUp
C:\mined_repos\guardianproject-ops\ansible-matrix-ma1sd\molecule\default\tests\test_default.py,guardianproject-ops_ansible-matrix-ma1sd,0,0,1,0,1
