file_name,project_name,Skip_Ansible_Lint,Local_Only_Test,Assertion_Roulette,External_Dependency,No_ENV_CleanUp
C:\mined_repos\infOpen\ansible-role-airflow\tests\playbook.yml,infOpen_ansible-role-airflow,0.0,0.0,0.0,0.0,1.0
C:\mined_repos\infOpen\ansible-role-airflow\tests\test_filter_plugins.py,infOpen_ansible-role-airflow,0.0,0.0,0.0,0.0,1.0
C:\mined_repos\infOpen\ansible-role-airflow\tests\__init__.py,infOpen_ansible-role-airflow,0.0,0.0,0.0,0.0,1.0
C:\mined_repos\infOpen\ansible-role-airflow\molecule\default\tests\test_installation.py,infOpen_ansible-role-airflow,0.0,0.0,2.0,0.0,1.0
